ts,symbol,event_type,last_px,last_sz,side,bid_px_1,bid_sz_1,ask_px_1,ask_sz_1,bid_px_2,bid_sz_2,ask_px_2,ask_sz_2,bid_px_3,bid_sz_3,ask_px_3,ask_sz_3,bid_px_4,bid_sz_4,ask_px_4,ask_sz_4,bid_px_5,bid_sz_5,ask_px_5,ask_sz_5,bid_px_6,bid_sz_6,ask_px_6,ask_sz_6,bid_px_7,bid_sz_7,ask_px_7,ask_sz_7,bid_px_8,bid_sz_8,ask_px_8,ask_sz_8,bid_px_9,bid_sz_9,ask_px_9,ask_sz_9,bid_px_10,bid_sz_10,ask_px_10,ask_sz_10
164300000000,000001.SZ,quote,10.0955,396,-1,10.081002,3522,10.109998,2722,10.071002,2787,10.119998,1653,10.061002,4381,10.129998,4718,10.051002,4845,10.139998,3390,10.041002,4970,10.149998,4677,10.031002,1523,10.159998,1908,10.021002,624,10.169998,4050,10.011002,3638,10.179998,3554,10.001002,3620,10.189998,2106,9.991002,1956,10.199998,3534
164400000000,000001.SZ,quote,10.096486,1263,1,10.079703,4068,10.113269,1837,10.069703,1637,10.123269,2466,10.059703,3894,10.133269,4914,10.049703,2432,10.143269,1179,10.039703,1925,10.153269,4350,10.029703,3289,10.163269,2389,10.019703,2583,10.173269,1505,10.009703,4861,10.183269,2186,9.999703,3321,10.193269,3278,9.989703,4352,10.203269,768
164500000000,000001.SZ,quote,10.094452,1199,-1,10.074757,1220,10.114147,4222,10.064757,4572,10.124147,1160,10.054757,719,10.134147,3944,10.044757,1564,10.144147,2926,10.034757,3472,10.154147,645,10.024757,1593,10.164147,3666,10.014757,2845,10.174147,2691,10.004757,4225,10.184147,2328,9.994757,3488,10.194147,2249,9.984757,2773,10.204147,1282
164600000000,000001.SZ,quote,10.097416,2409,-1,10.078704,1099,10.116127,751,10.068704,2277,10.126127,2025,10.058704,2452,10.136127,1513,10.048704,4830,10.146127,4032,10.038704,3997,10.156127,4339,10.028704,909,10.166127,3977,10.018704,3957,10.176127,4484,10.008704,2605,10.186127,4355,9.998704,4449,10.196127,1612,9.988704,923,10.206127,1299
164700000000,000001.SZ,quote,10.094893,2518,-1,10.075913,2387,10.113872,4672,10.065913,2550,10.123872,2522,10.055913,4336,10.133872,1920,10.045913,3729,10.143872,646,10.035913,1195,10.153872,4974,10.025913,4161,10.163872,4340,10.015913,4396,10.173872,3332,10.005913,2316,10.183872,2043,9.995913,2814,10.193872,1667,9.985913,1591,10.203872,3158
164800000000,000001.SZ,quote,10.093163,1162,-1,10.079355,2660,10.106971,1549,10.069355,3449,10.116971,4534,10.059355,4406,10.126971,4194,10.049355,1986,10.136971,4235,10.039355,4237,10.146971,2566,10.029355,3466,10.156971,4152,10.019355,3277,10.166971,892,10.009355,1850,10.176971,1373,9.999355,4769,10.186971,4805,9.989355,3320,10.196971,2029
164900000000,000001.SZ,quote,10.090722,2409,1,10.071237,4038,10.110208,785,10.061237,2361,10.120208,3600,10.051237,2053,10.130208,4851,10.041237,2386,10.140208,3745,10.031237,4876,10.150208,4507,10.021237,4940,10.160208,4641,10.011237,2939,10.170208,1944,10.001237,629,10.180208,2837,9.991237,4285,10.190208,3213,9.981237,2520,10.200208,3518
165000000000,000001.SZ,quote,10.091703,2648,1,10.07337,4389,10.110036,958,10.06337,3640,10.120036,2502,10.05337,1955,10.130036,4810,10.04337,3288,10.140036,2477,10.03337,1571,10.150036,947,10.02337,1730,10.160036,3098,10.01337,3043,10.170036,3836,10.00337,1165,10.180036,3938,9.99337,4384,10.190036,2874,9.98337,3871,10.200036,4146
165100000000,000001.SZ,quote,10.092572,659,1,10.076369,2263,10.108775,3893,10.066369,1142,10.118775,2341,10.056369,3167,10.128775,2880,10.046369,3187,10.138775,1606,10.036369,1029,10.148775,1440,10.026369,3246,10.158775,4089,10.016369,1916,10.168775,2381,10.006369,3221,10.178775,923,9.996369,1215,10.188775,2800,9.986369,4273,10.198775,2251
165200000000,000001.SZ,quote,10.092538,1227,1,10.07597,2111,10.109105,4638,10.06597,3605,10.119105,3392,10.05597,2892,10.129105,4542,10.04597,4307,10.139105,1203,10.03597,4421,10.149105,1759,10.02597,1607,10.159105,666,10.01597,860,10.169105,1510,10.00597,690,10.179105,747,9.99597,1298,10.189105,2593,9.98597,1957,10.199105,4633
165300000000,000001.SZ,quote,10.09444,4983,-1,10.077097,3736,10.111782,1992,10.067097,3119,10.121782,1202,10.057097,3136,10.131782,4501,10.047097,3148,10.141782,3286,10.037097,1382,10.151782,2575,10.027097,850,10.161782,3756,10.017097,4147,10.171782,1304,10.007097,614,10.181782,4688,9.997097,564,10.191782,512,9.987097,2672,10.201782,3392
165400000000,000001.SZ,quote,10.094529,1602,1,10.078659,1783,10.110399,1929,10.068659,4463,10.120399,2900,10.058659,3728,10.130399,3969,10.048659,3363,10.140399,1552,10.038659,2936,10.150399,4729,10.028659,2125,10.160399,867,10.018659,3328,10.170399,1441,10.008659,4240,10.180399,1518,9.998659,4307,10.190399,1772,9.988659,3218,10.200399,1023
165500000000,000001.SZ,quote,10.092609,2197,-1,10.078872,2425,10.106346,3183,10.068872,2400,10.116346,4039,10.058872,4295,10.126346,3556,10.048872,4165,10.136346,4465,10.038872,4577,10.146346,4139,10.028872,2242,10.156346,2553,10.018872,1565,10.166346,3678,10.008872,3242,10.176346,4858,9.998872,4449,10.186346,3143,9.988872,893,10.196346,2194
165600000000,000001.SZ,quote,10.093603,4935,1,10.08153,1254,10.105675,2603,10.07153,508,10.115675,4352,10.06153,4410,10.125675,1114,10.05153,1993,10.135675,4677,10.04153,744,10.145675,3882,10.03153,1199,10.155675,788,10.02153,4443,10.165675,2664,10.01153,3730,10.175675,3719,10.00153,3877,10.185675,4575,9.99153,2736,10.195675,4387
165700000000,000001.SZ,quote,10.091512,838,1,10.072755,1480,10.11027,1894,10.062755,2874,10.12027,2386,10.052755,3516,10.13027,3695,10.042755,3966,10.14027,4599,10.032755,2506,10.15027,913,10.022755,2286,10.16027,1758,10.012755,3352,10.17027,2115,10.002755,3669,10.18027,3545,9.992755,1682,10.19027,3468,9.982755,3169,10.20027,4858
165800000000,000001.SZ,quote,10.091185,3210,1,10.073298,2194,10.109073,3122,10.063298,586,10.119073,4387,10.053298,1266,10.129073,953,10.043298,4589,10.139073,1940,10.033298,4781,10.149073,2334,10.023298,2937,10.159073,4278,10.013298,3662,10.169073,2695,10.003298,3901,10.179073,1089,9.993298,2002,10.189073,3603,9.983298,1222,10.199073,2632
165900000000,000001.SZ,quote,10.091841,1776,1,10.074729,2437,10.108954,1379,10.064729,3734,10.118954,1942,10.054729,4115,10.128954,3234,10.044729,3731,10.138954,2942,10.034729,2594,10.148954,2326,10.024729,813,10.158954,3108,10.014729,1021,10.168954,3259,10.004729,3721,10.178954,3784,9.994729,2283,10.188954,635,9.984729,1005,10.198954,3726
166000000000,000001.SZ,quote,10.090047,1067,-1,10.076886,3438,10.103207,1132,10.066886,3685,10.113207,2621,10.056886,962,10.123207,4148,10.046886,4681,10.133207,4287,10.036886,954,10.143207,2961,10.026886,4607,10.153207,1385,10.016886,1240,10.163207,2175,10.006886,3481,10.173207,2100,9.996886,4402,10.183207,2518,9.986886,3904,10.193207,3489
166100000000,000001.SZ,quote,10.092633,1436,1,10.076771,4957,10.108494,3715,10.066771,4109,10.118494,4274,10.056771,4340,10.128494,1001,10.046771,3241,10.138494,3453,10.036771,2942,10.148494,4733,10.026771,802,10.158494,4384,10.016771,1230,10.168494,1992,10.006771,3647,10.178494,1287,9.996771,3167,10.188494,2895,9.986771,4998,10.198494,1999
166200000000,000001.SZ,quote,10.095476,177,-1,10.07595,1542,10.115003,2525,10.06595,2276,10.125003,1359,10.05595,2237,10.135003,1554,10.04595,3703,10.145003,4672,10.03595,2097,10.155003,4358,10.02595,2644,10.165003,3946,10.01595,661,10.175003,1782,10.00595,1027,10.185003,2545,9.99595,4059,10.195003,4964,9.98595,4888,10.205003,2852
166300000000,000001.SZ,quote,10.092931,784,-1,10.076933,1052,10.108929,4811,10.066933,2678,10.118929,1915,10.056933,3567,10.128929,1017,10.046933,3393,10.138929,3888,10.036933,1196,10.148929,4374,10.026933,4069,10.158929,3486,10.016933,3252,10.168929,1782,10.006933,1770,10.178929,2303,9.996933,3519,10.188929,3461,9.986933,1562,10.198929,4979
166400000000,000001.SZ,quote,10.09187,311,1,10.075948,2097,10.107792,547,10.065948,1739,10.117792,1711,10.055948,4980,10.127792,1952,10.045948,2325,10.137792,2429,10.035948,3423,10.147792,1677,10.025948,4949,10.157792,4094,10.015948,4818,10.167792,4578,10.005948,1350,10.177792,3568,9.995948,2088,10.187792,3373,9.985948,3858,10.197792,2960
166500000000,000001.SZ,quote,10.091776,4411,1,10.078523,4586,10.10503,2679,10.068523,3878,10.11503,2769,10.058523,3448,10.12503,3129,10.048523,777,10.13503,4226,10.038523,1736,10.14503,4759,10.028523,2510,10.15503,1341,10.018523,580,10.16503,1506,10.008523,3395,10.17503,903,9.998523,4811,10.18503,4975,9.988523,902,10.19503,4922
166600000000,000001.SZ,quote,10.091657,2643,1,10.076432,709,10.106882,3272,10.066432,4947,10.116882,1410,10.056432,598,10.126882,3121,10.046432,4839,10.136882,586,10.036432,1391,10.146882,512,10.026432,3944,10.156882,4485,10.016432,4529,10.166882,2629,10.006432,2577,10.176882,4592,9.996432,4065,10.186882,1150,9.986432,2237,10.196882,4158
166700000000,000001.SZ,quote,10.091846,4589,1,10.07367,3587,10.110021,2088,10.06367,3646,10.120021,2922,10.05367,3683,10.130021,3207,10.04367,2484,10.140021,2296,10.03367,2416,10.150021,2960,10.02367,4138,10.160021,4126,10.01367,2765,10.170021,3845,10.00367,2374,10.180021,2127,9.99367,4428,10.190021,1711,9.98367,1779,10.200021,4025
166800000000,000001.SZ,quote,10.094365,1037,-1,10.081003,3325,10.107727,504,10.071003,1985,10.117727,2290,10.061003,4472,10.127727,2877,10.051003,2193,10.137727,5000,10.041003,4585,10.147727,2506,10.031003,2861,10.157727,3065,10.021003,911,10.167727,3147,10.011003,1848,10.177727,1444,10.001003,2873,10.187727,571,9.991003,3117,10.197727,531
166900000000,000001.SZ,quote,10.09288,3513,-1,10.079836,4417,10.105925,3998,10.069836,1842,10.115925,1122,10.059836,2709,10.125925,3411,10.049836,4487,10.135925,4193,10.039836,2435,10.145925,3856,10.029836,3593,10.155925,631,10.019836,4863,10.165925,3097,10.009836,1440,10.175925,1262,9.999836,4096,10.185925,2941,9.989836,4470,10.195925,2399
167000000000,000001.SZ,quote,10.092213,3714,1,10.077295,4792,10.107132,4189,10.067295,2953,10.117132,4644,10.057295,3337,10.127132,3467,10.047295,4208,10.137132,1454,10.037295,2504,10.147132,1427,10.027295,4884,10.157132,2573,10.017295,2649,10.167132,2662,10.007295,3697,10.177132,1028,9.997295,4064,10.187132,2491,9.987295,3122,10.197132,1983
167100000000,000001.SZ,quote,10.091247,4005,1,10.077239,2774,10.105255,2441,10.067239,4092,10.115255,1792,10.057239,1150,10.125255,1660,10.047239,2320,10.135255,4658,10.037239,2745,10.145255,4720,10.027239,4228,10.155255,4140,10.017239,3524,10.165255,3641,10.007239,1095,10.175255,1166,9.997239,4991,10.185255,4752,9.987239,4342,10.195255,3220
167200000000,000001.SZ,quote,10.090487,4506,-1,10.073746,1539,10.107228,2035,10.063746,831,10.117228,733,10.053746,989,10.127228,3151,10.043746,600,10.137228,3118,10.033746,2848,10.147228,3372,10.023746,1428,10.157228,4089,10.013746,2385,10.167228,3611,10.003746,3138,10.177228,3484,9.993746,2829,10.187228,765,9.983746,3142,10.197228,1050
167300000000,000001.SZ,quote,10.090917,1614,1,10.076699,3848,10.105135,1529,10.066699,4344,10.115135,1344,10.056699,1603,10.125135,2043,10.046699,2419,10.135135,2523,10.036699,953,10.145135,3829,10.026699,3254,10.155135,2439,10.016699,2156,10.165135,3546,10.006699,2095,10.175135,3518,9.996699,4369,10.185135,3070,9.986699,4937,10.195135,664
167400000000,000001.SZ,quote,10.091339,1381,-1,10.071358,1483,10.111319,3804,10.061358,500,10.121319,4803,10.051358,4514,10.131319,4504,10.041358,3164,10.141319,4355,10.031358,4630,10.151319,1698,10.021358,4400,10.161319,2059,10.011358,4309,10.171319,3980,10.001358,2527,10.181319,888,9.991358,4340,10.191319,4232,9.981358,2298,10.201319,4722
167500000000,000001.SZ,quote,10.092687,3252,1,10.073746,723,10.111628,4592,10.063746,4584,10.121628,4622,10.053746,3169,10.131628,3244,10.043746,591,10.141628,952,10.033746,2894,10.151628,2772,10.023746,3480,10.161628,879,10.013746,4134,10.171628,1650,10.003746,3774,10.181628,1786,9.993746,722,10.191628,1169,9.983746,641,10.201628,4116
167600000000,000001.SZ,quote,10.09336,1308,1,10.075675,3413,10.111045,1710,10.065675,4175,10.121045,4733,10.055675,1797,10.131045,3331,10.045675,2872,10.141045,3660,10.035675,2446,10.151045,628,10.025675,3224,10.161045,2992,10.015675,1142,10.171045,3377,10.005675,3984,10.181045,4594,9.995675,1491,10.191045,1054,9.985675,4258,10.201045,4121
167700000000,000001.SZ,quote,10.092277,3723,-1,10.075604,2777,10.108949,3086,10.065604,1241,10.118949,4271,10.055604,780,10.128949,4645,10.045604,4602,10.138949,2991,10.035604,558,10.148949,4553,10.025604,3197,10.158949,3083,10.015604,2142,10.168949,518,10.005604,3486,10.178949,2103,9.995604,3710,10.188949,3274,9.985604,4409,10.198949,1662
167800000000,000001.SZ,quote,10.091901,3138,-1,10.078166,4214,10.105637,696,10.068166,3360,10.115637,1172,10.058166,2055,10.125637,872,10.048166,3848,10.135637,3903,10.038166,4173,10.145637,1988,10.028166,1031,10.155637,1552,10.018166,4880,10.165637,1374,10.008166,3101,10.175637,3679,9.998166,4985,10.185637,2485,9.988166,4185,10.195637,730
167900000000,000001.SZ,quote,10.093869,4365,1,10.080404,2338,10.107334,4184,10.070404,1774,10.117334,1414,10.060404,2865,10.127334,1897,10.050404,3040,10.137334,1191,10.040404,2324,10.147334,4375,10.030404,1347,10.157334,4427,10.020404,2477,10.167334,520,10.010404,3990,10.177334,2074,10.000404,789,10.187334,4835,9.990404,3547,10.197334,4847
168000000000,000001.SZ,quote,10.092163,2236,-1,10.076899,3982,10.107427,4726,10.066899,1512,10.117427,3968,10.056899,4129,10.127427,1826,10.046899,2129,10.137427,4888,10.036899,3733,10.147427,3986,10.026899,3252,10.157427,3889,10.016899,876,10.167427,3769,10.006899,4389,10.177427,4438,9.996899,3542,10.187427,3366,9.986899,3414,10.197427,4177
168100000000,000001.SZ,quote,10.093871,2779,1,10.075991,1323,10.111751,524,10.065991,3108,10.121751,4120,10.055991,4443,10.131751,1571,10.045991,3398,10.141751,597,10.035991,2905,10.151751,820,10.025991,1965,10.161751,3188,10.015991,4867,10.171751,4613,10.005991,4990,10.181751,1029,9.995991,711,10.191751,4928,9.985991,3122,10.201751,3165
168200000000,000001.SZ,quote,10.094043,2906,1,10.080833,4627,10.107253,2891,10.070833,3447,10.117253,4371,10.060833,1720,10.127253,880,10.050833,4812,10.137253,674,10.040833,1752,10.147253,2860,10.030833,1435,10.157253,634,10.020833,2845,10.167253,1201,10.010833,3529,10.177253,985,10.000833,4324,10.187253,2981,9.990833,2504,10.197253,1457
168300000000,000001.SZ,quote,10.093479,1073,1,10.081369,1438,10.10559,1204,10.071369,3312,10.11559,3504,10.061369,3632,10.12559,4077,10.051369,1231,10.13559,2392,10.041369,2830,10.14559,636,10.031369,2756,10.15559,4108,10.021369,3418,10.16559,868,10.011369,844,10.17559,839,10.001369,3054,10.18559,3250,9.991369,2964,10.19559,777
168400000000,000001.SZ,quote,10.096173,1228,-1,10.079743,4412,10.112603,689,10.069743,3827,10.122603,804,10.059743,3649,10.132603,3040,10.049743,3021,10.142603,2482,10.039743,3220,10.152603,4080,10.029743,3353,10.162603,4646,10.019743,833,10.172603,2345,10.009743,3725,10.182603,2229,9.999743,2282,10.192603,3805,9.989743,2899,10.202603,4491
168500000000,000001.SZ,quote,10.094014,3072,1,10.080696,4677,10.107332,1296,10.070696,4469,10.117332,814,10.060696,4792,10.127332,2309,10.050696,2430,10.137332,3362,10.040696,1029,10.147332,2931,10.030696,2007,10.157332,2635,10.020696,2729,10.167332,3833,10.010696,3788,10.177332,2529,10.000696,788,10.187332,832,9.990696,785,10.197332,2628
168600000000,000001.SZ,quote,10.093156,4595,-1,10.076422,2738,10.109889,4954,10.066422,3917,10.119889,4561,10.056422,1857,10.129889,3090,10.046422,1355,10.139889,2970,10.036422,583,10.149889,3584,10.026422,1396,10.159889,4084,10.016422,917,10.169889,4612,10.006422,4168,10.179889,2226,9.996422,1102,10.189889,4578,9.986422,613,10.199889,4604
168700000000,000001.SZ,quote,10.095967,3428,-1,10.076867,2325,10.115067,645,10.066867,2382,10.125067,4969,10.056867,2908,10.135067,3610,10.046867,1389,10.145067,1979,10.036867,1285,10.155067,3488,10.026867,947,10.165067,1328,10.016867,3621,10.175067,2567,10.006867,3166,10.185067,2639,9.996867,3849,10.195067,3654,9.986867,1757,10.205067,3528
168800000000,000001.SZ,quote,10.095602,2960,-1,10.082709,3954,10.108496,1384,10.072709,1542,10.118496,4115,10.062709,3796,10.128496,4600,10.052709,4206,10.138496,3733,10.042709,1910,10.148496,1825,10.032709,3405,10.158496,4581,10.022709,3031,10.168496,4500,10.012709,2794,10.178496,3480,10.002709,804,10.188496,990,9.992709,4641,10.198496,4197
168900000000,000001.SZ,quote,10.093321,1906,-1,10.074091,3259,10.112551,4563,10.064091,1270,10.122551,3975,10.054091,801,10.132551,2775,10.044091,1913,10.142551,3634,10.034091,1175,10.152551,2671,10.024091,2568,10.162551,4168,10.014091,1217,10.172551,3919,10.004091,3227,10.182551,802,9.994091,2670,10.192551,2650,9.984091,1358,10.202551,3530
169000000000,000001.SZ,quote,10.091433,2926,-1,10.077343,3892,10.105523,2841,10.067343,3523,10.115523,2604,10.057343,1207,10.125523,1438,10.047343,2295,10.135523,4292,10.037343,864,10.145523,2583,10.027343,4645,10.155523,4473,10.017343,4010,10.165523,1606,10.007343,671,10.175523,2051,9.997343,4985,10.185523,2075,9.987343,4139,10.195523,2519
169100000000,000001.SZ,quote,10.091998,1449,1,10.072551,1922,10.111445,4393,10.062551,3915,10.121445,519,10.052551,4480,10.131445,2804,10.042551,1491,10.141445,3047,10.032551,4076,10.151445,2642,10.022551,2713,10.161445,527,10.012551,1895,10.171445,4066,10.002551,1515,10.181445,2059,9.992551,3386,10.191445,2066,9.982551,2813,10.201445,1769
169200000000,000001.SZ,quote,10.090952,807,-1,10.07622,1674,10.105683,4024,10.06622,1748,10.115683,1223,10.05622,2202,10.125683,4869,10.04622,2595,10.135683,1506,10.03622,3449,10.145683,3323,10.02622,1093,10.155683,572,10.01622,3380,10.165683,2737,10.00622,1585,10.175683,3465,9.99622,1658,10.185683,4442,9.98622,3279,10.195683,554
169300000000,000001.SZ,quote,10.090158,4223,-1,10.070937,4682,10.109379,2743,10.060937,4805,10.119379,1908,10.050937,608,10.129379,4093,10.040937,1780,10.139379,4356,10.030937,1088,10.149379,1739,10.020937,3705,10.159379,2041,10.010937,2183,10.169379,3013,10.000937,767,10.179379,2010,9.990937,2235,10.189379,4503,9.980937,4837,10.199379,1362
169400000000,000001.SZ,quote,10.091558,3431,1,10.077572,1797,10.105544,4197,10.067572,2527,10.115544,2497,10.057572,1766,10.125544,3854,10.047572,1527,10.135544,4176,10.037572,4163,10.145544,4018,10.027572,4096,10.155544,2887,10.017572,4058,10.165544,3250,10.007572,4650,10.175544,4667,9.997572,1512,10.185544,2899,9.987572,3652,10.195544,4902
169500000000,000001.SZ,quote,10.094375,3850,1,10.077254,1737,10.111497,2871,10.067254,2699,10.121497,2088,10.057254,1097,10.131497,2148,10.047254,3916,10.141497,4505,10.037254,3339,10.151497,4554,10.027254,1786,10.161497,3803,10.017254,3849,10.171497,4633,10.007254,2635,10.181497,537,9.997254,3206,10.191497,2383,9.987254,3812,10.201497,3962
169600000000,000001.SZ,quote,10.096761,1814,-1,10.079591,760,10.11393,2067,10.069591,1119,10.12393,3750,10.059591,1511,10.13393,2190,10.049591,1379,10.14393,4462,10.039591,4187,10.15393,621,10.029591,3297,10.16393,2493,10.019591,2977,10.17393,837,10.009591,2198,10.18393,4874,9.999591,2315,10.19393,2051,9.989591,2135,10.20393,1334
169700000000,000001.SZ,quote,10.097686,885,-1,10.079322,1363,10.11605,3760,10.069322,3799,10.12605,2790,10.059322,4928,10.13605,592,10.049322,1790,10.14605,2544,10.039322,3968,10.15605,1607,10.029322,4905,10.16605,977,10.019322,1476,10.17605,2319,10.009322,4602,10.18605,4829,9.999322,3493,10.19605,2088,9.989322,1089,10.20605,1403
169800000000,000001.SZ,quote,10.096807,2074,1,10.078608,4957,10.115007,1272,10.068608,3444,10.125007,4470,10.058608,2515,10.135007,2630,10.048608,1209,10.145007,3101,10.038608,1191,10.155007,676,10.028608,3593,10.165007,3992,10.018608,600,10.175007,4596,10.008608,3942,10.185007,2002,9.998608,2430,10.195007,3613,9.988608,3393,10.205007,988
169900000000,000001.SZ,quote,10.095546,1256,1,10.083243,1930,10.107849,1675,10.073243,3047,10.117849,4550,10.063243,1579,10.127849,1684,10.053243,3259,10.137849,1358,10.043243,1699,10.147849,3991,10.033243,1313,10.157849,2504,10.023243,3263,10.167849,853,10.013243,3906,10.177849,1527,10.003243,1032,10.187849,994,9.993243,4836,10.197849,2868
170000000000,000001.SZ,quote,10.092745,4032,1,10.07816,644,10.107329,3733,10.06816,1613,10.117329,4788,10.05816,1026,10.127329,804,10.04816,4412,10.137329,3398,10.03816,2006,10.147329,3962,10.02816,4849,10.157329,3741,10.01816,3927,10.167329,3565,10.00816,906,10.177329,4869,9.99816,2256,10.187329,3930,9.98816,1261,10.197329,3705
